case_index,case_id,formula_id,benchmark,case_name,base_case_name,structure_type,expression,variables,true_variables,noise_level,noise_kind,repeat_seed,n_train,n_val,n_test,train_noise_sigma,val_noise_sigma,train_noisy_path,val_noisy_path,test_clean_path,train_clean_path,val_clean_path,split_dir
218,rational_offset_a__noise_0.01__seed_1,rational_offset_a,Nguyen,rational_offset_a_noise_0.01,rational_offset_a,rational,(x1 + x2)/(1 + abs(x1)),x1|x2,x1|x2,0.01,relative_gaussian_y_train_val,1,512,256,1024,0.007991684017219,0.0084156887825302,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.01__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.01__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.01__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.01__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.01__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.01__seed_1
219,rational_offset_a__noise_0.01__seed_2,rational_offset_a,Nguyen,rational_offset_a_noise_0.01,rational_offset_a,rational,(x1 + x2)/(1 + abs(x1)),x1|x2,x1|x2,0.01,relative_gaussian_y_train_val,2,512,256,1024,0.0081042237893497,0.0081982611937132,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.01__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.01__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.01__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.01__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.01__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.01__seed_2
226,rational_offset_b__noise_0__seed_0,rational_offset_b,Nguyen,rational_offset_b_noise_0,rational_offset_b,rational,(x2 + x3)/(1 + abs(x2)),x2|x3,x2|x3,0.0,relative_gaussian_y_train_val,0,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_0
227,rational_offset_b__noise_0__seed_1,rational_offset_b,Nguyen,rational_offset_b_noise_0,rational_offset_b,rational,(x2 + x3)/(1 + abs(x2)),x2|x3,x2|x3,0.0,relative_gaussian_y_train_val,1,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_1
228,rational_offset_b__noise_0__seed_2,rational_offset_b,Nguyen,rational_offset_b_noise_0,rational_offset_b,rational,(x2 + x3)/(1 + abs(x2)),x2|x3,x2|x3,0.0,relative_gaussian_y_train_val,2,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_2
229,rational_offset_b__noise_0.001__seed_0,rational_offset_b,Nguyen,rational_offset_b_noise_0.001,rational_offset_b,rational,(x2 + x3)/(1 + abs(x2)),x2|x3,x2|x3,0.001,relative_gaussian_y_train_val,0,512,256,1024,0.0008237091392001,0.00083050573724,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_0
230,rational_offset_b__noise_0.001__seed_1,rational_offset_b,Nguyen,rational_offset_b_noise_0.001,rational_offset_b,rational,(x2 + x3)/(1 + abs(x2)),x2|x3,x2|x3,0.001,relative_gaussian_y_train_val,1,512,256,1024,0.0008098025950686,0.0008511271945309,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_1
231,rational_offset_b__noise_0.001__seed_2,rational_offset_b,Nguyen,rational_offset_b_noise_0.001,rational_offset_b,rational,(x2 + x3)/(1 + abs(x2)),x2|x3,x2|x3,0.001,relative_gaussian_y_train_val,2,512,256,1024,0.0008353194165961,0.0009393467270787,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_2
232,rational_offset_b__noise_0.01__seed_0,rational_offset_b,Nguyen,rational_offset_b_noise_0.01,rational_offset_b,rational,(x2 + x3)/(1 + abs(x2)),x2|x3,x2|x3,0.01,relative_gaussian_y_train_val,0,512,256,1024,0.0083278979916877,0.0079745168770384,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_0
233,rational_offset_b__noise_0.01__seed_1,rational_offset_b,Nguyen,rational_offset_b_noise_0.01,rational_offset_b,rational,(x2 + x3)/(1 + abs(x2)),x2|x3,x2|x3,0.01,relative_gaussian_y_train_val,1,512,256,1024,0.0080832642088393,0.0079196396369251,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_1
234,rational_offset_b__noise_0.01__seed_2,rational_offset_b,Nguyen,rational_offset_b_noise_0.01,rational_offset_b,rational,(x2 + x3)/(1 + abs(x2)),x2|x3,x2|x3,0.01,relative_gaussian_y_train_val,2,512,256,1024,0.0085404445899969,0.0086271238903591,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_2
241,rational_offset_c__noise_0__seed_0,rational_offset_c,Nguyen,rational_offset_c_noise_0,rational_offset_c,rational,(x3 + x3)/(1 + abs(x3)),x3,x3,0.0,relative_gaussian_y_train_val,0,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_0
242,rational_offset_c__noise_0__seed_1,rational_offset_c,Nguyen,rational_offset_c_noise_0,rational_offset_c,rational,(x3 + x3)/(1 + abs(x3)),x3,x3,0.0,relative_gaussian_y_train_val,1,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_1
243,rational_offset_c__noise_0__seed_2,rational_offset_c,Nguyen,rational_offset_c_noise_0,rational_offset_c,rational,(x3 + x3)/(1 + abs(x3)),x3,x3,0.0,relative_gaussian_y_train_val,2,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_2
244,rational_offset_c__noise_0.001__seed_0,rational_offset_c,Nguyen,rational_offset_c_noise_0.001,rational_offset_c,rational,(x3 + x3)/(1 + abs(x3)),x3,x3,0.001,relative_gaussian_y_train_val,0,512,256,1024,0.000975423559169,0.0009787450392658,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_0
245,rational_offset_c__noise_0.001__seed_1,rational_offset_c,Nguyen,rational_offset_c_noise_0.001,rational_offset_c,rational,(x3 + x3)/(1 + abs(x3)),x3,x3,0.001,relative_gaussian_y_train_val,1,512,256,1024,0.0009965764731504,0.0009568168452991,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_1
246,rational_offset_c__noise_0.001__seed_2,rational_offset_c,Nguyen,rational_offset_c_noise_0.001,rational_offset_c,rational,(x3 + x3)/(1 + abs(x3)),x3,x3,0.001,relative_gaussian_y_train_val,2,512,256,1024,0.0009979907307756,0.000970119033346,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_2
247,rational_offset_c__noise_0.01__seed_0,rational_offset_c,Nguyen,rational_offset_c_noise_0.01,rational_offset_c,rational,(x3 + x3)/(1 + abs(x3)),x3,x3,0.01,relative_gaussian_y_train_val,0,512,256,1024,0.0094908639502195,0.0095796223854243,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_0
248,rational_offset_c__noise_0.01__seed_1,rational_offset_c,Nguyen,rational_offset_c_noise_0.01,rational_offset_c,rational,(x3 + x3)/(1 + abs(x3)),x3,x3,0.01,relative_gaussian_y_train_val,1,512,256,1024,0.0096482439202746,0.0094318821982283,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_1
249,rational_offset_c__noise_0.01__seed_2,rational_offset_c,Nguyen,rational_offset_c_noise_0.01,rational_offset_c,rational,(x3 + x3)/(1 + abs(x3)),x3,x3,0.01,relative_gaussian_y_train_val,2,512,256,1024,0.0095013321140877,0.0097804569587476,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_2
256,rational_quad_a__noise_0__seed_0,rational_quad_a,Nguyen,rational_quad_a_noise_0,rational_quad_a,rational,(x1**2 + 0.25*x2)/(1 + x3**2),x1|x2|x3,x1|x2|x3,0.0,relative_gaussian_y_train_val,0,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0__seed_0
257,rational_quad_a__noise_0__seed_1,rational_quad_a,Nguyen,rational_quad_a_noise_0,rational_quad_a,rational,(x1**2 + 0.25*x2)/(1 + x3**2),x1|x2|x3,x1|x2|x3,0.0,relative_gaussian_y_train_val,1,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0__seed_1
258,rational_quad_a__noise_0__seed_2,rational_quad_a,Nguyen,rational_quad_a_noise_0,rational_quad_a,rational,(x1**2 + 0.25*x2)/(1 + x3**2),x1|x2|x3,x1|x2|x3,0.0,relative_gaussian_y_train_val,2,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0__seed_2
259,rational_quad_a__noise_0.001__seed_0,rational_quad_a,Nguyen,rational_quad_a_noise_0.001,rational_quad_a,rational,(x1**2 + 0.25*x2)/(1 + x3**2),x1|x2|x3,x1|x2|x3,0.001,relative_gaussian_y_train_val,0,512,256,1024,0.0008200028538937,0.0008970101992512,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.001__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.001__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.001__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.001__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.001__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.001__seed_0
260,rational_quad_a__noise_0.001__seed_1,rational_quad_a,Nguyen,rational_quad_a_noise_0.001,rational_quad_a,rational,(x1**2 + 0.25*x2)/(1 + x3**2),x1|x2|x3,x1|x2|x3,0.001,relative_gaussian_y_train_val,1,512,256,1024,0.0007820581314734,0.0007260348625528,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.001__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.001__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.001__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.001__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.001__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.001__seed_1
261,rational_quad_a__noise_0.001__seed_2,rational_quad_a,Nguyen,rational_quad_a_noise_0.001,rational_quad_a,rational,(x1**2 + 0.25*x2)/(1 + x3**2),x1|x2|x3,x1|x2|x3,0.001,relative_gaussian_y_train_val,2,512,256,1024,0.0008708517081828,0.000734729542499,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.001__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.001__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.001__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.001__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.001__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.001__seed_2
262,rational_quad_a__noise_0.01__seed_0,rational_quad_a,Nguyen,rational_quad_a_noise_0.01,rational_quad_a,rational,(x1**2 + 0.25*x2)/(1 + x3**2),x1|x2|x3,x1|x2|x3,0.01,relative_gaussian_y_train_val,0,512,256,1024,0.0085606577855688,0.0082101108153265,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.01__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.01__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.01__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.01__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.01__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.01__seed_0
263,rational_quad_a__noise_0.01__seed_1,rational_quad_a,Nguyen,rational_quad_a_noise_0.01,rational_quad_a,rational,(x1**2 + 0.25*x2)/(1 + x3**2),x1|x2|x3,x1|x2|x3,0.01,relative_gaussian_y_train_val,1,512,256,1024,0.0086645721459686,0.0082542213692425,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.01__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.01__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.01__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.01__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.01__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.01__seed_1
264,rational_quad_a__noise_0.01__seed_2,rational_quad_a,Nguyen,rational_quad_a_noise_0.01,rational_quad_a,rational,(x1**2 + 0.25*x2)/(1 + x3**2),x1|x2|x3,x1|x2|x3,0.01,relative_gaussian_y_train_val,2,512,256,1024,0.0086354822325366,0.0079450955663192,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.01__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.01__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.01__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.01__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.01__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0.01__seed_2
271,rational_quad_b__noise_0__seed_0,rational_quad_b,Nguyen,rational_quad_b_noise_0,rational_quad_b,rational,(x2**2 + 0.25*x3)/(1 + x2**2),x2|x3,x2|x3,0.0,relative_gaussian_y_train_val,0,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0__seed_0
272,rational_quad_b__noise_0__seed_1,rational_quad_b,Nguyen,rational_quad_b_noise_0,rational_quad_b,rational,(x2**2 + 0.25*x3)/(1 + x2**2),x2|x3,x2|x3,0.0,relative_gaussian_y_train_val,1,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0__seed_1
273,rational_quad_b__noise_0__seed_2,rational_quad_b,Nguyen,rational_quad_b_noise_0,rational_quad_b,rational,(x2**2 + 0.25*x3)/(1 + x2**2),x2|x3,x2|x3,0.0,relative_gaussian_y_train_val,2,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0__seed_2
274,rational_quad_b__noise_0.001__seed_0,rational_quad_b,Nguyen,rational_quad_b_noise_0.001,rational_quad_b,rational,(x2**2 + 0.25*x3)/(1 + x2**2),x2|x3,x2|x3,0.001,relative_gaussian_y_train_val,0,512,256,1024,0.0003097688752927,0.0003130844942012,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.001__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.001__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.001__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.001__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.001__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.001__seed_0
275,rational_quad_b__noise_0.001__seed_1,rational_quad_b,Nguyen,rational_quad_b_noise_0.001,rational_quad_b,rational,(x2**2 + 0.25*x3)/(1 + x2**2),x2|x3,x2|x3,0.001,relative_gaussian_y_train_val,1,512,256,1024,0.0003226527847787,0.0003196179678732,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.001__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.001__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.001__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.001__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.001__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.001__seed_1
276,rational_quad_b__noise_0.001__seed_2,rational_quad_b,Nguyen,rational_quad_b_noise_0.001,rational_quad_b,rational,(x2**2 + 0.25*x3)/(1 + x2**2),x2|x3,x2|x3,0.001,relative_gaussian_y_train_val,2,512,256,1024,0.0003159521107792,0.0002967512103865,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.001__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.001__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.001__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.001__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.001__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.001__seed_2
