case_index,case_id,formula_id,benchmark,case_name,base_case_name,structure_type,expression,variables,true_variables,noise_level,noise_kind,repeat_seed,n_train,n_val,n_test,train_noise_sigma,val_noise_sigma,train_noisy_path,val_noisy_path,test_clean_path,train_clean_path,val_clean_path,split_dir
36,feynman_trig__noise_0.001__seed_2,feynman_trig,Feynman,feynman_trig_noise_0.001,feynman_trig,trigonometric,sin(x1) + 0.5*cos(x2),x1|x2,x1|x2,0.001,relative_gaussian_y_train_val,2,512,256,1024,0.0008153486944150306,0.0008198285414686752,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.001__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.001__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.001__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.001__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.001__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.001__seed_2
37,feynman_trig__noise_0.01__seed_0,feynman_trig,Feynman,feynman_trig_noise_0.01,feynman_trig,trigonometric,sin(x1) + 0.5*cos(x2),x1|x2,x1|x2,0.01,relative_gaussian_y_train_val,0,512,256,1024,0.00808566084961409,0.007597315875971458,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.01__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.01__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.01__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.01__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.01__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.01__seed_0
38,feynman_trig__noise_0.01__seed_1,feynman_trig,Feynman,feynman_trig_noise_0.01,feynman_trig,trigonometric,sin(x1) + 0.5*cos(x2),x1|x2,x1|x2,0.01,relative_gaussian_y_train_val,1,512,256,1024,0.008209919829096078,0.007877866589453261,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.01__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.01__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.01__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.01__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.01__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.01__seed_1
39,feynman_trig__noise_0.01__seed_2,feynman_trig,Feynman,feynman_trig_noise_0.01,feynman_trig,trigonometric,sin(x1) + 0.5*cos(x2),x1|x2,x1|x2,0.01,relative_gaussian_y_train_val,2,512,256,1024,0.007804231156691421,0.00779905601241833,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.01__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.01__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.01__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.01__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.01__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.01__seed_2
40,feynman_trig__noise_0.05__seed_0,feynman_trig,Feynman,feynman_trig_noise_0.05,feynman_trig,trigonometric,sin(x1) + 0.5*cos(x2),x1|x2,x1|x2,0.05,relative_gaussian_y_train_val,0,512,256,1024,0.039103257603736244,0.03987037880067926,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.05__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.05__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.05__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.05__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.05__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.05__seed_0
41,feynman_trig__noise_0.05__seed_1,feynman_trig,Feynman,feynman_trig_noise_0.05,feynman_trig,trigonometric,sin(x1) + 0.5*cos(x2),x1|x2,x1|x2,0.05,relative_gaussian_y_train_val,1,512,256,1024,0.03924585796675972,0.04015155559234261,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.05__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.05__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.05__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.05__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.05__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.05__seed_1
42,feynman_trig__noise_0.05__seed_2,feynman_trig,Feynman,feynman_trig_noise_0.05,feynman_trig,trigonometric,sin(x1) + 0.5*cos(x2),x1|x2,x1|x2,0.05,relative_gaussian_y_train_val,2,512,256,1024,0.03912680145223901,0.03915282643353299,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.05__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.05__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.05__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.05__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.05__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.05__seed_2
43,feynman_trig__noise_0.1__seed_0,feynman_trig,Feynman,feynman_trig_noise_0.1,feynman_trig,trigonometric,sin(x1) + 0.5*cos(x2),x1|x2,x1|x2,0.1,relative_gaussian_y_train_val,0,512,256,1024,0.08075694069076246,0.07946800455119075,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.1__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.1__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.1__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.1__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.1__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.1__seed_0
44,feynman_trig__noise_0.1__seed_1,feynman_trig,Feynman,feynman_trig_noise_0.1,feynman_trig,trigonometric,sin(x1) + 0.5*cos(x2),x1|x2,x1|x2,0.1,relative_gaussian_y_train_val,1,512,256,1024,0.07923223942658718,0.07996927076903976,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.1__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.1__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.1__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.1__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.1__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.1__seed_1
45,feynman_trig__noise_0.1__seed_2,feynman_trig,Feynman,feynman_trig_noise_0.1,feynman_trig,trigonometric,sin(x1) + 0.5*cos(x2),x1|x2,x1|x2,0.1,relative_gaussian_y_train_val,2,512,256,1024,0.0812914797984093,0.08191925245463695,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.1__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.1__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.1__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.1__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.1__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/feynman_trig__noise_0.1__seed_2
46,feynman_interaction__noise_0__seed_0,feynman_interaction,Feynman,feynman_interaction_noise_0,feynman_interaction,interaction,x1*x2 + 0.25*x3**2,x1|x2|x3,x1|x2|x3,0.0,relative_gaussian_y_train_val,0,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0__seed_0
47,feynman_interaction__noise_0__seed_1,feynman_interaction,Feynman,feynman_interaction_noise_0,feynman_interaction,interaction,x1*x2 + 0.25*x3**2,x1|x2|x3,x1|x2|x3,0.0,relative_gaussian_y_train_val,1,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0__seed_1
48,feynman_interaction__noise_0__seed_2,feynman_interaction,Feynman,feynman_interaction_noise_0,feynman_interaction,interaction,x1*x2 + 0.25*x3**2,x1|x2|x3,x1|x2|x3,0.0,relative_gaussian_y_train_val,2,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0__seed_2
49,feynman_interaction__noise_0.001__seed_0,feynman_interaction,Feynman,feynman_interaction_noise_0.001,feynman_interaction,interaction,x1*x2 + 0.25*x3**2,x1|x2|x3,x1|x2|x3,0.001,relative_gaussian_y_train_val,0,512,256,1024,0.0013307041948291578,0.0013175731782127137,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.001__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.001__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.001__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.001__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.001__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.001__seed_0
50,feynman_interaction__noise_0.001__seed_1,feynman_interaction,Feynman,feynman_interaction_noise_0.001,feynman_interaction,interaction,x1*x2 + 0.25*x3**2,x1|x2|x3,x1|x2|x3,0.001,relative_gaussian_y_train_val,1,512,256,1024,0.001440583997271073,0.001380927272659268,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.001__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.001__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.001__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.001__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.001__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.001__seed_1
51,feynman_interaction__noise_0.001__seed_2,feynman_interaction,Feynman,feynman_interaction_noise_0.001,feynman_interaction,interaction,x1*x2 + 0.25*x3**2,x1|x2|x3,x1|x2|x3,0.001,relative_gaussian_y_train_val,2,512,256,1024,0.001395282922024514,0.0013391329039780257,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.001__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.001__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.001__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.001__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.001__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.001__seed_2
52,feynman_interaction__noise_0.01__seed_0,feynman_interaction,Feynman,feynman_interaction_noise_0.01,feynman_interaction,interaction,x1*x2 + 0.25*x3**2,x1|x2|x3,x1|x2|x3,0.01,relative_gaussian_y_train_val,0,512,256,1024,0.014090381150819396,0.013469005038815145,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.01__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.01__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.01__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.01__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.01__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.01__seed_0
53,feynman_interaction__noise_0.01__seed_1,feynman_interaction,Feynman,feynman_interaction_noise_0.01,feynman_interaction,interaction,x1*x2 + 0.25*x3**2,x1|x2|x3,x1|x2|x3,0.01,relative_gaussian_y_train_val,1,512,256,1024,0.013634186698291573,0.014341149412841075,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.01__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.01__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.01__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.01__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.01__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.01__seed_1
54,feynman_interaction__noise_0.01__seed_2,feynman_interaction,Feynman,feynman_interaction_noise_0.01,feynman_interaction,interaction,x1*x2 + 0.25*x3**2,x1|x2|x3,x1|x2|x3,0.01,relative_gaussian_y_train_val,2,512,256,1024,0.013475842654482588,0.012127957599023256,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.01__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.01__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.01__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.01__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.01__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.01__seed_2
55,feynman_interaction__noise_0.05__seed_0,feynman_interaction,Feynman,feynman_interaction_noise_0.05,feynman_interaction,interaction,x1*x2 + 0.25*x3**2,x1|x2|x3,x1|x2|x3,0.05,relative_gaussian_y_train_val,0,512,256,1024,0.06686756284686524,0.06475446918877353,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.05__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.05__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.05__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.05__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.05__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.05__seed_0
56,feynman_interaction__noise_0.05__seed_1,feynman_interaction,Feynman,feynman_interaction_noise_0.05,feynman_interaction,interaction,x1*x2 + 0.25*x3**2,x1|x2|x3,x1|x2|x3,0.05,relative_gaussian_y_train_val,1,512,256,1024,0.06549322772187863,0.0645498520136118,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.05__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.05__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.05__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.05__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.05__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.05__seed_1
57,feynman_interaction__noise_0.05__seed_2,feynman_interaction,Feynman,feynman_interaction_noise_0.05,feynman_interaction,interaction,x1*x2 + 0.25*x3**2,x1|x2|x3,x1|x2|x3,0.05,relative_gaussian_y_train_val,2,512,256,1024,0.06569094097580135,0.06630511566660591,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.05__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.05__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.05__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.05__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.05__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.05__seed_2
58,feynman_interaction__noise_0.1__seed_0,feynman_interaction,Feynman,feynman_interaction_noise_0.1,feynman_interaction,interaction,x1*x2 + 0.25*x3**2,x1|x2|x3,x1|x2|x3,0.1,relative_gaussian_y_train_val,0,512,256,1024,0.13314089434206053,0.14143014653965172,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.1__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.1__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.1__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.1__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.1__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.1__seed_0
59,feynman_interaction__noise_0.1__seed_1,feynman_interaction,Feynman,feynman_interaction_noise_0.1,feynman_interaction,interaction,x1*x2 + 0.25*x3**2,x1|x2|x3,x1|x2|x3,0.1,relative_gaussian_y_train_val,1,512,256,1024,0.13437244241439741,0.13665952852632898,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.1__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.1__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.1__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.1__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.1__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.1__seed_1
60,feynman_interaction__noise_0.1__seed_2,feynman_interaction,Feynman,feynman_interaction_noise_0.1,feynman_interaction,interaction,x1*x2 + 0.25*x3**2,x1|x2|x3,x1|x2|x3,0.1,relative_gaussian_y_train_val,2,512,256,1024,0.13768051280377377,0.1398831332542197,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.1__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.1__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.1__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.1__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.1__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/feynman_interaction__noise_0.1__seed_2
61,srsd_exp_log__noise_0__seed_0,srsd_exp_log,SRSD,srsd_exp_log_noise_0,srsd_exp_log,exp_log,exp(0.3*x1) + log(abs(x2) + 2.0),x1|x2,x1|x2,0.0,relative_gaussian_y_train_val,0,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/srsd_exp_log__noise_0__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/srsd_exp_log__noise_0__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/srsd_exp_log__noise_0__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/srsd_exp_log__noise_0__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/srsd_exp_log__noise_0__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/srsd_exp_log__noise_0__seed_0
62,srsd_exp_log__noise_0__seed_1,srsd_exp_log,SRSD,srsd_exp_log_noise_0,srsd_exp_log,exp_log,exp(0.3*x1) + log(abs(x2) + 2.0),x1|x2,x1|x2,0.0,relative_gaussian_y_train_val,1,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/srsd_exp_log__noise_0__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/srsd_exp_log__noise_0__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/srsd_exp_log__noise_0__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/srsd_exp_log__noise_0__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/srsd_exp_log__noise_0__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/srsd_exp_log__noise_0__seed_1
63,srsd_exp_log__noise_0__seed_2,srsd_exp_log,SRSD,srsd_exp_log_noise_0,srsd_exp_log,exp_log,exp(0.3*x1) + log(abs(x2) + 2.0),x1|x2,x1|x2,0.0,relative_gaussian_y_train_val,2,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/srsd_exp_log__noise_0__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/srsd_exp_log__noise_0__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/srsd_exp_log__noise_0__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/srsd_exp_log__noise_0__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/srsd_exp_log__noise_0__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/srsd_exp_log__noise_0__seed_2
