case_index,case_id,formula_id,benchmark,case_name,base_case_name,structure_type,expression,variables,true_variables,noise_level,noise_kind,repeat_seed,n_train,n_val,n_test,train_noise_sigma,val_noise_sigma,train_noisy_path,val_noisy_path,test_clean_path,train_clean_path,val_clean_path,split_dir
35,nguyen_rational__noise_0.01__seed_4,nguyen_rational,Nguyen,nguyen_rational_noise_0.01,nguyen_rational,rational,x1/(1 + x2**2),x1|x2,x1|x2,0.01,relative_gaussian_y_train_val,4,512,256,1024,0.006956120045155734,0.006872576767183001,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.01__seed_4/train_noisy.csv,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.01__seed_4/val_noisy.csv,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.01__seed_4/test_clean.csv,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.01__seed_4/train_clean.csv,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.01__seed_4/val_clean.csv,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.01__seed_4
36,nguyen_rational__noise_0.1__seed_0,nguyen_rational,Nguyen,nguyen_rational_noise_0.1,nguyen_rational,rational,x1/(1 + x2**2),x1|x2,x1|x2,0.1,relative_gaussian_y_train_val,0,512,256,1024,0.07162638251115272,0.07412369909895054,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.1__seed_0/train_noisy.csv,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.1__seed_0/val_noisy.csv,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.1__seed_0/test_clean.csv,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.1__seed_0/train_clean.csv,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.1__seed_0/val_clean.csv,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.1__seed_0
37,nguyen_rational__noise_0.1__seed_1,nguyen_rational,Nguyen,nguyen_rational_noise_0.1,nguyen_rational,rational,x1/(1 + x2**2),x1|x2,x1|x2,0.1,relative_gaussian_y_train_val,1,512,256,1024,0.06748863977590087,0.07681747774355525,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.1__seed_1/train_noisy.csv,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.1__seed_1/val_noisy.csv,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.1__seed_1/test_clean.csv,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.1__seed_1/train_clean.csv,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.1__seed_1/val_clean.csv,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.1__seed_1
38,nguyen_rational__noise_0.1__seed_2,nguyen_rational,Nguyen,nguyen_rational_noise_0.1,nguyen_rational,rational,x1/(1 + x2**2),x1|x2,x1|x2,0.1,relative_gaussian_y_train_val,2,512,256,1024,0.07439320386902587,0.07324439252566828,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.1__seed_2/train_noisy.csv,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.1__seed_2/val_noisy.csv,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.1__seed_2/test_clean.csv,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.1__seed_2/train_clean.csv,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.1__seed_2/val_clean.csv,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.1__seed_2
39,nguyen_rational__noise_0.1__seed_3,nguyen_rational,Nguyen,nguyen_rational_noise_0.1,nguyen_rational,rational,x1/(1 + x2**2),x1|x2,x1|x2,0.1,relative_gaussian_y_train_val,3,512,256,1024,0.07189218459207487,0.07504889955561445,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.1__seed_3/train_noisy.csv,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.1__seed_3/val_noisy.csv,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.1__seed_3/test_clean.csv,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.1__seed_3/train_clean.csv,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.1__seed_3/val_clean.csv,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.1__seed_3
40,nguyen_rational__noise_0.1__seed_4,nguyen_rational,Nguyen,nguyen_rational_noise_0.1,nguyen_rational,rational,x1/(1 + x2**2),x1|x2,x1|x2,0.1,relative_gaussian_y_train_val,4,512,256,1024,0.07342298707742986,0.07248456186548974,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.1__seed_4/train_noisy.csv,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.1__seed_4/val_noisy.csv,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.1__seed_4/test_clean.csv,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.1__seed_4/train_clean.csv,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.1__seed_4/val_clean.csv,data/noise_robustness_metric_v2/splits/nguyen_rational__noise_0.1__seed_4
41,feynman_trig__noise_0__seed_0,feynman_trig,Feynman,feynman_trig_noise_0,feynman_trig,trigonometric,sin(x1) + 0.5*cos(x2),x1|x2,x1|x2,0.0,relative_gaussian_y_train_val,0,512,256,1024,0.0,0.0,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0__seed_0/train_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0__seed_0/val_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0__seed_0/test_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0__seed_0/train_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0__seed_0/val_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0__seed_0
42,feynman_trig__noise_0__seed_1,feynman_trig,Feynman,feynman_trig_noise_0,feynman_trig,trigonometric,sin(x1) + 0.5*cos(x2),x1|x2,x1|x2,0.0,relative_gaussian_y_train_val,1,512,256,1024,0.0,0.0,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0__seed_1/train_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0__seed_1/val_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0__seed_1/test_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0__seed_1/train_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0__seed_1/val_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0__seed_1
43,feynman_trig__noise_0__seed_2,feynman_trig,Feynman,feynman_trig_noise_0,feynman_trig,trigonometric,sin(x1) + 0.5*cos(x2),x1|x2,x1|x2,0.0,relative_gaussian_y_train_val,2,512,256,1024,0.0,0.0,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0__seed_2/train_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0__seed_2/val_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0__seed_2/test_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0__seed_2/train_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0__seed_2/val_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0__seed_2
44,feynman_trig__noise_0__seed_3,feynman_trig,Feynman,feynman_trig_noise_0,feynman_trig,trigonometric,sin(x1) + 0.5*cos(x2),x1|x2,x1|x2,0.0,relative_gaussian_y_train_val,3,512,256,1024,0.0,0.0,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0__seed_3/train_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0__seed_3/val_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0__seed_3/test_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0__seed_3/train_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0__seed_3/val_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0__seed_3
45,feynman_trig__noise_0__seed_4,feynman_trig,Feynman,feynman_trig_noise_0,feynman_trig,trigonometric,sin(x1) + 0.5*cos(x2),x1|x2,x1|x2,0.0,relative_gaussian_y_train_val,4,512,256,1024,0.0,0.0,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0__seed_4/train_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0__seed_4/val_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0__seed_4/test_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0__seed_4/train_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0__seed_4/val_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0__seed_4
46,feynman_trig__noise_0.001__seed_0,feynman_trig,Feynman,feynman_trig_noise_0.001,feynman_trig,trigonometric,sin(x1) + 0.5*cos(x2),x1|x2,x1|x2,0.001,relative_gaussian_y_train_val,0,512,256,1024,0.000817160652925154,0.0007934194861433971,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.001__seed_0/train_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.001__seed_0/val_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.001__seed_0/test_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.001__seed_0/train_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.001__seed_0/val_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.001__seed_0
47,feynman_trig__noise_0.001__seed_1,feynman_trig,Feynman,feynman_trig_noise_0.001,feynman_trig,trigonometric,sin(x1) + 0.5*cos(x2),x1|x2,x1|x2,0.001,relative_gaussian_y_train_val,1,512,256,1024,0.0008140338051425343,0.0008183392801102192,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.001__seed_1/train_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.001__seed_1/val_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.001__seed_1/test_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.001__seed_1/train_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.001__seed_1/val_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.001__seed_1
48,feynman_trig__noise_0.001__seed_2,feynman_trig,Feynman,feynman_trig_noise_0.001,feynman_trig,trigonometric,sin(x1) + 0.5*cos(x2),x1|x2,x1|x2,0.001,relative_gaussian_y_train_val,2,512,256,1024,0.0007957215504967714,0.0008092660351527944,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.001__seed_2/train_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.001__seed_2/val_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.001__seed_2/test_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.001__seed_2/train_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.001__seed_2/val_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.001__seed_2
49,feynman_trig__noise_0.001__seed_3,feynman_trig,Feynman,feynman_trig_noise_0.001,feynman_trig,trigonometric,sin(x1) + 0.5*cos(x2),x1|x2,x1|x2,0.001,relative_gaussian_y_train_val,3,512,256,1024,0.0008116315189389288,0.0008233415409458058,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.001__seed_3/train_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.001__seed_3/val_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.001__seed_3/test_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.001__seed_3/train_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.001__seed_3/val_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.001__seed_3
50,feynman_trig__noise_0.001__seed_4,feynman_trig,Feynman,feynman_trig_noise_0.001,feynman_trig,trigonometric,sin(x1) + 0.5*cos(x2),x1|x2,x1|x2,0.001,relative_gaussian_y_train_val,4,512,256,1024,0.0008124578188520205,0.0008028778876471525,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.001__seed_4/train_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.001__seed_4/val_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.001__seed_4/test_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.001__seed_4/train_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.001__seed_4/val_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.001__seed_4
51,feynman_trig__noise_0.01__seed_0,feynman_trig,Feynman,feynman_trig_noise_0.01,feynman_trig,trigonometric,sin(x1) + 0.5*cos(x2),x1|x2,x1|x2,0.01,relative_gaussian_y_train_val,0,512,256,1024,0.008089827830643903,0.007520375801145011,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.01__seed_0/train_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.01__seed_0/val_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.01__seed_0/test_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.01__seed_0/train_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.01__seed_0/val_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.01__seed_0
52,feynman_trig__noise_0.01__seed_1,feynman_trig,Feynman,feynman_trig_noise_0.01,feynman_trig,trigonometric,sin(x1) + 0.5*cos(x2),x1|x2,x1|x2,0.01,relative_gaussian_y_train_val,1,512,256,1024,0.008069523236201762,0.00796293234051471,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.01__seed_1/train_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.01__seed_1/val_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.01__seed_1/test_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.01__seed_1/train_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.01__seed_1/val_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.01__seed_1
53,feynman_trig__noise_0.01__seed_2,feynman_trig,Feynman,feynman_trig_noise_0.01,feynman_trig,trigonometric,sin(x1) + 0.5*cos(x2),x1|x2,x1|x2,0.01,relative_gaussian_y_train_val,2,512,256,1024,0.007995519643396506,0.007668278657179128,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.01__seed_2/train_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.01__seed_2/val_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.01__seed_2/test_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.01__seed_2/train_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.01__seed_2/val_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.01__seed_2
54,feynman_trig__noise_0.01__seed_3,feynman_trig,Feynman,feynman_trig_noise_0.01,feynman_trig,trigonometric,sin(x1) + 0.5*cos(x2),x1|x2,x1|x2,0.01,relative_gaussian_y_train_val,3,512,256,1024,0.008109071963614526,0.007938374123608738,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.01__seed_3/train_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.01__seed_3/val_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.01__seed_3/test_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.01__seed_3/train_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.01__seed_3/val_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.01__seed_3
55,feynman_trig__noise_0.01__seed_4,feynman_trig,Feynman,feynman_trig_noise_0.01,feynman_trig,trigonometric,sin(x1) + 0.5*cos(x2),x1|x2,x1|x2,0.01,relative_gaussian_y_train_val,4,512,256,1024,0.008109960236189064,0.007815099109514204,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.01__seed_4/train_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.01__seed_4/val_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.01__seed_4/test_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.01__seed_4/train_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.01__seed_4/val_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.01__seed_4
56,feynman_trig__noise_0.1__seed_0,feynman_trig,Feynman,feynman_trig_noise_0.1,feynman_trig,trigonometric,sin(x1) + 0.5*cos(x2),x1|x2,x1|x2,0.1,relative_gaussian_y_train_val,0,512,256,1024,0.07948425403554484,0.07915697341181835,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.1__seed_0/train_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.1__seed_0/val_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.1__seed_0/test_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.1__seed_0/train_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.1__seed_0/val_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.1__seed_0
57,feynman_trig__noise_0.1__seed_1,feynman_trig,Feynman,feynman_trig_noise_0.1,feynman_trig,trigonometric,sin(x1) + 0.5*cos(x2),x1|x2,x1|x2,0.1,relative_gaussian_y_train_val,1,512,256,1024,0.07894685872807677,0.08043257999912773,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.1__seed_1/train_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.1__seed_1/val_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.1__seed_1/test_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.1__seed_1/train_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.1__seed_1/val_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.1__seed_1
58,feynman_trig__noise_0.1__seed_2,feynman_trig,Feynman,feynman_trig_noise_0.1,feynman_trig,trigonometric,sin(x1) + 0.5*cos(x2),x1|x2,x1|x2,0.1,relative_gaussian_y_train_val,2,512,256,1024,0.07874990276020605,0.0815018703145867,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.1__seed_2/train_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.1__seed_2/val_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.1__seed_2/test_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.1__seed_2/train_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.1__seed_2/val_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.1__seed_2
59,feynman_trig__noise_0.1__seed_3,feynman_trig,Feynman,feynman_trig_noise_0.1,feynman_trig,trigonometric,sin(x1) + 0.5*cos(x2),x1|x2,x1|x2,0.1,relative_gaussian_y_train_val,3,512,256,1024,0.07981026394424609,0.08058758830350306,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.1__seed_3/train_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.1__seed_3/val_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.1__seed_3/test_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.1__seed_3/train_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.1__seed_3/val_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.1__seed_3
60,feynman_trig__noise_0.1__seed_4,feynman_trig,Feynman,feynman_trig_noise_0.1,feynman_trig,trigonometric,sin(x1) + 0.5*cos(x2),x1|x2,x1|x2,0.1,relative_gaussian_y_train_val,4,512,256,1024,0.08107813603011532,0.07805319995194744,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.1__seed_4/train_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.1__seed_4/val_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.1__seed_4/test_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.1__seed_4/train_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.1__seed_4/val_clean.csv,data/noise_robustness_metric_v2/splits/feynman_trig__noise_0.1__seed_4
61,feynman_interaction__noise_0__seed_0,feynman_interaction,Feynman,feynman_interaction_noise_0,feynman_interaction,interaction,x1*x2 + 0.25*x3**2,x1|x2|x3,x1|x2|x3,0.0,relative_gaussian_y_train_val,0,512,256,1024,0.0,0.0,data/noise_robustness_metric_v2/splits/feynman_interaction__noise_0__seed_0/train_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_interaction__noise_0__seed_0/val_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_interaction__noise_0__seed_0/test_clean.csv,data/noise_robustness_metric_v2/splits/feynman_interaction__noise_0__seed_0/train_clean.csv,data/noise_robustness_metric_v2/splits/feynman_interaction__noise_0__seed_0/val_clean.csv,data/noise_robustness_metric_v2/splits/feynman_interaction__noise_0__seed_0
62,feynman_interaction__noise_0__seed_1,feynman_interaction,Feynman,feynman_interaction_noise_0,feynman_interaction,interaction,x1*x2 + 0.25*x3**2,x1|x2|x3,x1|x2|x3,0.0,relative_gaussian_y_train_val,1,512,256,1024,0.0,0.0,data/noise_robustness_metric_v2/splits/feynman_interaction__noise_0__seed_1/train_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_interaction__noise_0__seed_1/val_noisy.csv,data/noise_robustness_metric_v2/splits/feynman_interaction__noise_0__seed_1/test_clean.csv,data/noise_robustness_metric_v2/splits/feynman_interaction__noise_0__seed_1/train_clean.csv,data/noise_robustness_metric_v2/splits/feynman_interaction__noise_0__seed_1/val_clean.csv,data/noise_robustness_metric_v2/splits/feynman_interaction__noise_0__seed_1
